DAY,Node,Call Drop%,Call Drops
7/19/2021,CAGHHCAZZ,2.18,1225
7/19/2021,CABAEAAZZ,3.45,782
7/19/2021,CABAEBAZZ,1.47,187
7/19/2021,CABAECAZZ,1.08,500
7/19/2021,CAGEBAAZZ,0.66,145
7/19/2021,CAGEBBAZZ,2.69,334
7/19/2021,CAGEBCAZZ,1.83,1617
7/19/2021,CABZIAAZZ,0.42,331
7/19/2021,CABZIBAZZ,1.37,516
7/19/2021,CABZICAZZ,0.75,506
7/19/2021,CABAZAAZZ,2.99,2003
7/19/2021,CABAZBAZZ,1.07,2343
7/19/2021,CABAZCAZZ,6,1175
7/19/2021,CAZEBAAZZ,0.4,175
7/19/2021,CAZEBBAZZ,1.59,2397
7/19/2021,CAZEBCAZZ,0.91,981
7/19/2021,CACAZAAZZ,0.75,1091
7/19/2021,CACAZBAZZ,0.79,1075
7/19/2021,CACAZCAZZ,0.75,488
7/19/2021,CACBHAAZZ,4.48,264
7/19/2021,CACBHBAZZ,1.98,247
7/19/2021,CACBHCAZZ,4.23,1616
7/19/2021,CACHCAAZZ,1.32,768
7/19/2021,CACHCBAZZ,0.74,283
7/19/2021,CACHCCAZZ,0.52,54
7/19/2021,CAGGEAAZZ,1.35,1403
7/19/2021,CAGGEBAZZ,0.41,373
7/19/2021,CABIAAAZZ,1.53,1206
7/19/2021,CABIABAZZ,2.2,3135
7/19/2021,CABIACAZZ,2.49,1859
7/19/2021,CABIADAZZ,3.64,6272
7/19/2021,CACZFAAZZ,0.74,725
7/19/2021,CACZFBAZZ,0.64,194
7/19/2021,CACZFCAZZ,0.45,637
7/19/2021,CAAHGAAZZ,2.36,3247
7/19/2021,CAAHGBAZZ,6.46,3217
7/19/2021,CAAHGCAZZ,7.03,1973
7/19/2021,CABHBAAZZ,2.21,1477
7/19/2021,CABHBBAZZ,7.62,1499
7/19/2021,CABHBCAZZ,2.04,184
7/19/2021,CACGDAAZZ,0.98,363
7/19/2021,CACGDBAZZ,0.76,167
7/19/2021,CACGDCAZZ,2.62,2657
7/19/2021,CACEZAAZZ,0.9,576
7/19/2021,CACEZBAZZ,1.01,435
7/19/2021,CACEZCAZZ,2.09,3115
7/19/2021,CADHEAAZZ,0.3,25
7/19/2021,CADHEBAZZ,0.75,167
7/19/2021,CADHECAZZ,0.47,31
7/19/2021,CABCEAAZZ,2.67,181
7/19/2021,CABCEBAZZ,2.06,364
7/19/2021,CABCECAZZ,5.94,254
7/19/2021,CAADAAAZZ,1.17,1002
7/19/2021,CAADABAZZ,0.51,73
7/19/2021,CAADACAZZ,1.85,859
7/19/2021,CAAGHAAZZ,0.82,222
7/19/2021,CAAGHBAZZ,0.83,263
7/19/2021,CAAGHCAZZ,0.59,132
7/19/2021,CAAGBAAZZ,1.1,429
7/19/2021,CAAGBBAZZ,0.91,391
7/19/2021,CAAGBCAZZ,1.51,733
7/19/2021,CAAGCAAZZ,0.72,444
7/19/2021,CAAGCBAZZ,2.16,680
7/19/2021,CAAGCCAZZ,1.63,1031
7/19/2021,CAZGEAAZZ,1.27,1902
7/19/2021,CAZGEBAZZ,0.7,189
7/19/2021,CAZGECAZZ,0.71,172
7/19/2021,CAAGGAAZZ,0.17,16
7/19/2021,CAAGGBAZZ,1.85,449
7/19/2021,CAAGGCAZZ,0.95,221
7/19/2021,CAADGAAZZ,0.85,440
7/19/2021,CAADGBAZZ,1.23,647
7/19/2021,CAADGCAZZ,0.73,102
7/19/2021,CADGAAAZZ,0.63,13
7/19/2021,CADGABAZZ,0.69,42
7/19/2021,CADGACAZZ,1.09,31
7/19/2021,CADGADAZZ,1,110
7/19/2021,CAZGBAAZZ,0.52,45
7/19/2021,CAZGBBAZZ,1.3,244
7/19/2021,CAZGBCAZZ,1.38,238
7/19/2021,CAZFGAAZZ,1.08,793
7/19/2021,CAZFGBAZZ,0,0
7/19/2021,CAZFGCAZZ,0.38,193
7/19/2021,CAAABAAZZ,0.63,66
7/19/2021,CAAABBAZZ,0.28,161
7/19/2021,CAAABCAZZ,0.85,598
7/19/2021,CAAZGAAZZ,1.2,1287
7/19/2021,CAAZGBAZZ,0.6,298
7/19/2021,CAAZGCAZZ,1.05,124
7/19/2021,CAAZEAAZZ,0.5,163
7/19/2021,CAAZEBAZZ,0.76,714
7/19/2021,CAAZECAZZ,0.5,309
7/19/2021,CAZGZAAZZ,0.82,448
7/19/2021,CAZGZBAZZ,1.54,585
7/19/2021,CAZGZCAZZ,0.88,642
7/19/2021,CACEDAAZZ,1.44,1580
7/19/2021,CACEDCAZZ,1.34,1063
7/19/2021,CACHGAAZZ,0.54,146
7/19/2021,CACHGBAZZ,0.72,93
7/19/2021,CACHGCAZZ,1.45,827
7/19/2021,CAZDHAAZZ,0.73,294
7/19/2021,CAZDHBAZZ,0.3,97
7/19/2021,CAZDHCAZZ,0.47,132
7/19/2021,CAZAIAAZZ,0.94,575
7/19/2021,CAZAIBAZZ,0.55,853
7/19/2021,CAZAICAZZ,0.77,210
7/19/2021,CAZCHAAZZ,0.34,213
7/19/2021,CAZCHBAZZ,0.94,81
7/19/2021,CAZCHCAZZ,0.38,196
7/19/2021,CAACFAAZZ,1.06,841
7/19/2021,CAACFBAZZ,0.61,522
7/19/2021,CAACFCAZZ,0.24,9
7/19/2021,CAAEAAAZZ,0.4,80
7/19/2021,CAAEABAZZ,0.84,589
7/19/2021,CAAEACAZZ,2.05,2063
7/19/2021,CAZZIAAZZ,0.37,75
7/19/2021,CAZZIBAZZ,0.37,390
7/19/2021,CAZZICAZZ,0.29,121
7/19/2021,CADBDAAZZ,0.25,79
7/19/2021,CADBDBAZZ,0.51,18
7/19/2021,CADBDCAZZ,1.44,172
7/19/2021,CADBCAAZZ,0.57,523
7/19/2021,CADBCBAZZ,0.16,55
7/19/2021,CADBCCAZZ,1.3,305
7/19/2021,CAAEEAAZZ,0.71,352
7/19/2021,CAAEEBAZZ,0.53,266
7/19/2021,CAAEECAZZ,0.23,166
7/19/2021,CAZEZAAZZ,0.86,547
7/19/2021,CAZEZBAZZ,0,0
7/19/2021,CAZBCAAZZ,0.65,123
7/19/2021,CAZBCBAZZ,1.02,99
7/19/2021,CAZBCCAZZ,0.35,245
7/19/2021,CAAAIAAZZ,1.34,658
7/19/2021,CAAAIBAZZ,0.37,234
7/19/2021,CAAAICAZZ,0.44,173
7/19/2021,CAZIDAAZZ,1.81,3430
7/19/2021,CAZIDBAZZ,1.17,1124
7/19/2021,CAZIDCAZZ,0.96,291
7/19/2021,CCABIZAAZ,0.48,317
7/19/2021,CAAEGAAZZ,3.17,4014
7/19/2021,CAAEGBAZZ,2.54,494
7/19/2021,CAAEGCAZZ,0,0
7/19/2021,CAZBHAAZZ,0.32,6
7/19/2021,CAZBHBAZZ,1.62,273
7/19/2021,CAZBHCAZZ,1.35,328
7/19/2021,CACGZAAZZ,1.87,2124
7/19/2021,CACGZBAZZ,2.43,4648
7/19/2021,CACEBAAZZ,0.93,117
7/19/2021,CACEBBAZZ,1.17,1668
7/19/2021,CACEBCAZZ,1.33,1533
7/19/2021,CAFCZAAZZ,9.62,25
7/19/2021,CAFCZBAZZ,3.55,6
7/19/2021,CAABDAAZZ,0,16
7/19/2021,CADGGAAZZ,4.26,185
7/19/2021,CADGGBAZZ,2.8,126
7/19/2021,CAZGAAAZZ,0.48,249
7/19/2021,CAZGABAZZ,0.57,477
7/19/2021,CAZGACAZZ,0.43,426
7/19/2021,FCAZGAAZA,0.1,99
7/19/2021,FCAZGAGAZ,0.31,141
7/19/2021,CADHFAAZZ,3.31,840
7/19/2021,CADHFBAZZ,1.76,783
7/19/2021,CADHFCAZZ,0.75,429
7/19/2021,CACBCAAZZ,3.98,155
7/19/2021,CAHBCAAZZ,0.44,153
7/19/2021,CAHBCBAZZ,1.18,378
7/19/2021,CAHBCCAZZ,0.63,672
7/19/2021,CACCGAAZZ,1.27,123
7/19/2021,CACCGBAZZ,1.33,265
7/19/2021,CACCGCAZZ,0.72,65
7/19/2021,CACCFAAZZ,1.05,186
7/19/2021,CACCFBAZZ,0.56,148
7/19/2021,CACCFCAZZ,0.65,94
7/19/2021,CACEEAAZZ,0.7,267
7/19/2021,CACEECAZZ,0.39,92
7/19/2021,CAAZAAAZZ,0.57,491
7/19/2021,CAAZABAZZ,2.13,5144
7/19/2021,CAAZACAZZ,1.35,940
7/19/2021,CAAACAAZZ,0.82,1661
7/19/2021,CAAACBAZZ,0.4,93
7/19/2021,CAAACCAZZ,1.12,789
7/19/2021,CAZDZAAZZ,0.82,418
7/19/2021,CAZDZBAZZ,0.82,782
7/19/2021,CAZDZCAZZ,0.59,809
7/19/2021,CABHFAAZZ,1.05,634
7/19/2021,CABHFBAZZ,0.58,77
7/19/2021,CABHFCAZZ,0.88,193
7/19/2021,CABHHAAZZ,0.35,37
7/19/2021,CABHHBAZZ,0.34,266
7/19/2021,CABHHCAZZ,0.28,165
7/19/2021,CABCAAAZZ,0.64,81
7/19/2021,CABCABAZZ,1,138
7/19/2021,CABCACAZZ,0.55,3
7/19/2021,CADIEGAZZ,2.43,661
7/19/2021,CAABGAAZZ,2.54,604
7/19/2021,CAABGBAZZ,2.73,400
7/19/2021,CAABGCAZZ,1.4,222
7/19/2021,CAFBIGAZZ,0.69,77
7/19/2021,CACHFAAZZ,0.99,243
7/19/2021,CACHFBAZZ,0.3,63
7/19/2021,CACHFCAZZ,1.2,1345
7/19/2021,CACHFDAZZ,2.01,10446
7/19/2021,CABGGAAZZ,3.72,2039
7/19/2021,CABGGBAZZ,1.35,1597
7/19/2021,CABGGCAZZ,2.4,6679
7/19/2021,CABBIAAZZ,1.15,284
7/19/2021,CABBIBAZZ,0.93,215
7/19/2021,CABBICAZZ,3.28,1774
7/19/2021,CAHFAAAZZ,0,0
7/19/2021,CAHFABAZZ,0,0
7/19/2021,CAHFACAZZ,0,0
7/19/2021,CAHGZAAZZ,0,0
7/19/2021,CAHGZBAZZ,0,0
7/19/2021,CAHGZCAZZ,0,0
7/19/2021,CAHGAAAZZ,0,0
7/19/2021,CAHGABAZZ,0,0
7/19/2021,CAHGACAZZ,0,0
7/19/2021,CAHGBAAZZ,0,0
7/19/2021,CAHGBBAZZ,0,0
7/19/2021,CAHGBCAZZ,0,0
7/19/2021,CAHGHAAZZ,0,0
7/19/2021,CAHGHBAZZ,0,0
7/19/2021,CAHGHCAZZ,1.33,1
7/19/2021,CAHGIAAZZ,0,0
7/19/2021,CAHGIBAZZ,0,0
7/19/2021,CAHGICAZZ,0,0
7/19/2021,CAHFBAAZZ,0,0
7/19/2021,CAHFBBAZZ,0,0
7/19/2021,CAHFBCAZZ,0,0
7/19/2021,CAHHZAAZZ,0.28,1
7/19/2021,CAHHZBAZZ,0.55,5
7/19/2021,CAHHZCAZZ,0,0
7/19/2021,CAHHAAAZZ,0,0
7/19/2021,CAHHABAZZ,0,0
7/19/2021,CAHHACAZZ,0,0
7/19/2021,CAHHBAAZZ,0,0
7/19/2021,CAHHBBAZZ,0,0
7/19/2021,CAHHBCAZZ,0,0
7/19/2021,FCAHHGAAZ,0,0
7/19/2021,FCAHHGBAZ,0,0
7/19/2021,CAHHCAAZZ,0,0
7/19/2021,CAHHCBAZZ,0,0
7/19/2021,CAHHCCAZZ,0,0
7/19/2021,FCAHHHAAZ,0,0
7/19/2021,CAHHDAAZZ,0,0
7/19/2021,CAHHDBAZZ,0,0
7/19/2021,CAHHDCAZZ,0,0
7/19/2021,FCAHHIAAZ,0,0
7/19/2021,FCAHHIBAZ,0,0
7/19/2021,CAHHEAAZZ,0,0
7/19/2021,CAHHEBAZZ,0,0
7/19/2021,CAHHECAZZ,0,0
7/19/2021,FCAHIZAAZ,0,0
7/19/2021,FCAHIZBAZ,0,0
7/19/2021,CAHHFAAZZ,0,0
7/19/2021,CAHHFBAZZ,0,0
7/19/2021,CAHHFCAZZ,0,0
7/19/2021,FCAHIAAAZ,0,0
7/19/2021,FCAHIABAZ,0,0
7/19/2021,FCAHIBAAZ,0,0
7/19/2021,FCAHIBBAZ,0,0
7/19/2021,FCAHICAAZ,0,0
7/19/2021,FCAHICBAZ,0,0
7/19/2021,FCAHIDAAZ,0,0
7/19/2021,FCAHIDBAZ,0,0
7/19/2021,CAHFCAAZZ,0,0
7/19/2021,CAHFCBAZZ,0,0
7/19/2021,CAHFCCAZZ,0,0
7/19/2021,CAHFDAAZZ,0,0
7/19/2021,CAHFDBAZZ,0,0
7/19/2021,CAHFDCAZZ,0,0
7/19/2021,CAHFEAAZZ,0,0
7/19/2021,CAHFEBAZZ,0,0
7/19/2021,CAHFECAZZ,0,0
7/19/2021,CAHFFAAZZ,0,0
7/19/2021,CAHFFBAZZ,0,0
7/19/2021,CAHFFCAZZ,0,0
7/19/2021,CAHFGAAZZ,0,0
7/19/2021,CAHFGBAZZ,0,0
7/19/2021,CAHFGCAZZ,0,0
7/19/2021,CAHFHAAZZ,0,0
7/19/2021,CAHFHBAZZ,0,0
7/19/2021,CAHFHCAZZ,0,0
7/19/2021,CAHFIAAZZ,0,0
7/19/2021,CAHFIBAZZ,0,0
7/19/2021,CAHFICAZZ,0,0
7/19/2021,CAIFEAAZZ,0,0
7/19/2021,CAIFEBAZZ,0,0
7/19/2021,CAIFECAZZ,0,0
7/19/2021,CAZCAAAZZ,0.42,252
7/19/2021,CAZCABAZZ,1.66,1558
7/19/2021,CABFGAAZZ,0.85,1332
7/19/2021,CABFGBAZZ,0.49,396
7/19/2021,CABFGCAZZ,2.13,2555
7/19/2021,CAZDBAAZZ,1.27,153
7/19/2021,CAZDBBAZZ,0.64,407
7/19/2021,CAZDBCAZZ,0.93,425
7/19/2021,CABGAAAZZ,1.34,1322
7/19/2021,CABGABAZZ,0.75,402
7/19/2021,CABGACAZZ,1.25,855
7/19/2021,CACFIAAZZ,2.16,10147
7/19/2021,CACFIBAZZ,2.27,6409
7/19/2021,CACFICAZZ,3.97,3764
7/19/2021,CAABFAAZZ,0.93,461
7/19/2021,CAABFBAZZ,0.83,679
7/19/2021,CAABFCAZZ,1.66,539
7/19/2021,CAAECAAZZ,1.43,298
7/19/2021,CAAECBAZZ,2.28,451
7/19/2021,CAAECCAZZ,0.62,110
7/19/2021,CAFECAAZZ,9.46,583
7/19/2021,CAFECCAZZ,3.09,324
7/19/2021,CAABEAAZZ,1.95,541
7/19/2021,CAABEBAZZ,1.12,447
7/19/2021,CAABECAZZ,1.23,62
7/19/2021,CAAGDBAZZ,1.31,372
7/19/2021,CAAGDCAZZ,1.88,933
7/19/2021,CAAIDAAZZ,1.92,293
7/19/2021,CAAIDBAZZ,1.47,940
7/19/2021,CAAIDCAZZ,1.23,363
7/19/2021,CAZEDAAZZ,1.57,117
7/19/2021,CAZEDBAZZ,1.01,11
7/19/2021,CAZEDCAZZ,1.44,55
7/19/2021,FCAEDFGAZ,0.59,455
7/19/2021,FCAEDFHAZ,0.16,42
7/19/2021,CAZCIAAZZ,1.13,96
7/19/2021,CAZCIBAZZ,1.35,301
7/19/2021,CAZCICAZZ,1.28,166
7/19/2021,CAZDDAAZZ,1.1,932
7/19/2021,CAZDDBAZZ,2.9,2256
7/19/2021,CAZDDCAZZ,2.52,1351
7/19/2021,CABDZAAZZ,0.7,623
7/19/2021,CABDZBAZZ,0.59,140
7/19/2021,CABDZCAZZ,1.37,1452
7/19/2021,CAAZCAAZZ,1.08,1095
7/19/2021,CAAZCBAZZ,1.1,871
7/19/2021,CAAZCCAZZ,1.25,305
7/19/2021,CACHDAAZZ,1.56,286
7/19/2021,CACHDBAZZ,1.68,1084
7/19/2021,CACHDCAZZ,1.7,35
7/19/2021,CACEAAAZZ,0.62,1212
7/19/2021,CACEABAZZ,0.5,920
7/19/2021,CACEACAZZ,0.77,811
7/19/2021,CAZFCAAZZ,1.37,504
7/19/2021,CAZFCBAZZ,1.09,341
7/19/2021,CAZFCCAZZ,1.17,66
7/19/2021,CAFBEAAZZ,2.51,5
7/19/2021,CAFBEBAZZ,0.83,1
7/19/2021,CAFBECAZZ,0,0
7/19/2021,CAEEGAAZZ,0.05,1
7/19/2021,CAEEGBAZZ,2.55,13
7/19/2021,CABGHAAZZ,3.51,5866
7/19/2021,CABGHBAZZ,2.82,1071
7/19/2021,CABGHCAZZ,1.41,931
7/19/2021,CAACEAAZZ,1.32,2208
7/19/2021,CAACEBAZZ,0.96,1545
7/19/2021,CAACECAZZ,0.71,262
7/19/2021,CAABBAAZZ,1.23,245
7/19/2021,CAABBBAZZ,1.28,1059
7/19/2021,CAABBCAZZ,1.66,727
7/19/2021,CABBFAAZZ,0.25,320
7/19/2021,CABBFBAZZ,0.54,515
7/19/2021,CABBFCAZZ,0.41,75
7/19/2021,CACCIAAZZ,3.79,159
7/19/2021,CACCIBAZZ,1.31,577
7/19/2021,CACCICAZZ,1.34,104
7/19/2021,CAAAAAAZZ,1.23,144
7/19/2021,CAAAABAZZ,0.46,59
7/19/2021,CAAAACAZZ,1.29,423
7/19/2021,CAZHAAAZZ,0.59,390
7/19/2021,CAZHABAZZ,0.6,504
7/19/2021,CAZHACAZZ,0.67,95
7/19/2021,CADEIAAZZ,0.84,853
7/19/2021,CADEIBAZZ,1.29,2132
7/19/2021,CADEICAZZ,0.88,2856
7/19/2021,CAAHFAAZZ,0.87,2315
7/19/2021,CAAHFBAZZ,1.8,5252
7/19/2021,CAAHFCAZZ,1.25,833
7/19/2021,CADBBAAZZ,0.34,26
7/19/2021,CADBBBAZZ,1.33,771
7/19/2021,CADBBCAZZ,0.42,242
7/19/2021,CADBBDAZZ,0.16,21
7/19/2021,CAZCGAAZZ,0.37,562
7/19/2021,CAZCGBAZZ,0.6,244
7/19/2021,CAZCGCAZZ,0.25,136
7/19/2021,CAZCEAAZZ,0.32,213
7/19/2021,CAZCEBAZZ,0.34,218
7/19/2021,CAZCECAZZ,0.52,399
7/19/2021,CAAHHAAZZ,0.31,166
7/19/2021,CAAHHBAZZ,1.19,1230
7/19/2021,CAAHHCAZZ,0.61,524
7/19/2021,CAAFGAAZZ,0.5,774
7/19/2021,CAAFGBAZZ,0.99,1577
7/19/2021,CAAFGCAZZ,0.59,329
7/19/2021,CAAZBAAZZ,0.84,368
7/19/2021,CAAZBBAZZ,1.63,1323
7/19/2021,CAAZBCAZZ,1.15,1040
7/19/2021,CADHHAAZZ,0.35,13
7/19/2021,CADFBAAZZ,4.2,2495
7/19/2021,CADFBBAZZ,2.08,2072
7/19/2021,CADFBCAZZ,5.32,3052
7/19/2021,CAZAGAAZZ,0.4,75
7/19/2021,CAZAGBAZZ,7.67,353
7/19/2021,CAZAGCAZZ,0.79,594
7/19/2021,CACFZAAZZ,1.86,9903
7/19/2021,CACFZBAZZ,1.26,3564
7/19/2021,CACFZCAZZ,1.52,2310
7/19/2021,CAZAHGAZZ,0.47,114
7/19/2021,CAZZAAAZZ,0.61,197
7/19/2021,CAZZABAZZ,0.95,1129
7/19/2021,CAZZACAZZ,1.94,1182
7/19/2021,CABZCAAZZ,1.59,1426
7/19/2021,CABZCBAZZ,0.78,179
7/19/2021,CABZCCAZZ,0.87,1426
7/19/2021,CCABZCAAZ,0.43,233
7/19/2021,CCABZCBAZ,0.3,219
7/19/2021,CCABZCCAZ,0.67,1133
7/19/2021,CABHAAAZZ,1.84,1874
7/19/2021,CABHABAZZ,3.36,1216
7/19/2021,CABHACAZZ,0.89,552
7/19/2021,CAAFEAAZZ,1.89,1500
7/19/2021,CAAFEBAZZ,2.16,2651
7/19/2021,CAAFECAZZ,4.12,7794
7/19/2021,FCAFCEBAA,0,0
7/19/2021,FCAFCEBBA,0,0
7/19/2021,FCAFCEGAZ,0.78,561
7/19/2021,FCAFCEHAZ,1.79,1920
7/19/2021,FCAFCEIAZ,0,0
7/19/2021,CAFCBAAZZ,2.2,1084
7/19/2021,CAFCBBAZZ,2.58,3811
7/19/2021,CAFCBCAZZ,1.03,240
7/19/2021,CAZHCAAZZ,2.21,2299
7/19/2021,CAZHGAAZZ,7.25,54
7/19/2021,CAZHGBAZZ,0.95,691
7/19/2021,CAZHGCAZZ,0.85,313
7/19/2021,CABEDAAZZ,2.63,8286
7/19/2021,CABEDBAZZ,3.53,4512
7/19/2021,CABEDCAZZ,3.37,3755
7/19/2021,CACGCAAZZ,1.01,522
7/19/2021,CACGCBAZZ,0.24,34
7/19/2021,CACGCCAZZ,0.32,162
7/19/2021,CCACGCAAZ,2.35,1194
7/19/2021,CCACGCBAZ,0.55,22
7/19/2021,CCACGCCAZ,0,0
7/19/2021,CCACGCDAZ,0,0
7/19/2021,CCADIDGAZ,1.2,689
7/19/2021,CCADIDHAZ,0.53,241
7/19/2021,CCADIDIAZ,0.52,355
7/19/2021,FCADIDBAA,0,0
7/19/2021,FCADIDBBA,0,0
7/19/2021,FCADIDBCA,0,0
7/19/2021,CABCFAAZZ,0.53,472
7/19/2021,CABCFBAZZ,4,693
7/19/2021,CABCFCAZZ,1.14,223
7/19/2021,CAACDAAZZ,1.1,371
7/19/2021,CAACDBAZZ,1.51,1529
7/19/2021,CAACDCAZZ,3.45,943
7/19/2021,CACZHAAZZ,0.62,1263
7/19/2021,CACZHBAZZ,0.32,142
7/19/2021,CACZHCAZZ,1.77,885
7/19/2021,CABFEAAZZ,0.55,282
7/19/2021,CABFEBAZZ,1.77,6284
7/19/2021,CABFECAZZ,1.76,1443
7/19/2021,CAZGDAAZZ,0.72,720
7/19/2021,CAZGDBAZZ,0.49,479
7/19/2021,CAZGDCAZZ,0.93,69
7/19/2021,CAZGDDAZZ,1.2,1964
7/19/2021,CABEBAAZZ,8.38,4257
7/19/2021,CABEBBAZZ,8.4,4031
7/19/2021,CAAZZAAZZ,1.57,1124
7/19/2021,CCAAZZBAZ,0.6,46
7/19/2021,FCAAZZCAZ,0.36,44
7/19/2021,CABZBAAZZ,1.03,1577
7/19/2021,CABZBBAZZ,0.65,1114
7/19/2021,CABZBCAZZ,1.05,637
7/19/2021,CAZIAAAZZ,0.91,690
7/19/2021,CAZIABAZZ,1.45,1393
7/19/2021,CAZIACAZZ,0.46,106
7/19/2021,CAZIBAAZZ,1.43,631
7/19/2021,CAZIBBAZZ,0.55,288
7/19/2021,CAZIBCAZZ,0.89,432
7/19/2021,CAZFIAAZZ,0.54,198
7/19/2021,CAZFIBAZZ,0.6,536
7/19/2021,CAZFICAZZ,2.09,1197
7/19/2021,CACZGAAZZ,0.78,273
7/19/2021,CACZGBAZZ,0.27,171
7/19/2021,CACZGCAZZ,0.43,723
7/19/2021,CAHADBAZZ,0.2,62
7/19/2021,CAHADCAZZ,0.11,23
7/19/2021,CAGFAAAZZ,0.93,219
7/19/2021,CAGFACAZZ,0.52,67
7/19/2021,CAGHEAAZZ,1.81,3198
7/19/2021,CAGHEBAZZ,1.3,498
7/19/2021,CAGHECAZZ,1.86,3757
7/19/2021,CAIEAAAZZ,0,0
7/19/2021,CAIEABAZZ,0.85,1
7/19/2021,CACDZAAZZ,3.88,183
7/19/2021,CACDZBAZZ,1.81,619
7/19/2021,CACDZCAZZ,1.94,1077
7/19/2021,CABAHAAZZ,6.63,9783
7/19/2021,CABAHCAZZ,3.38,7195
7/19/2021,CACFBAAZZ,3.3,8288
7/19/2021,CACFBBAZZ,0.79,1866
7/19/2021,CACFBCAZZ,0.31,268
7/19/2021,CACGHAAZZ,3.91,2443
7/19/2021,CACGHBAZZ,2.81,705
7/19/2021,CACGHCAZZ,2.98,3993
7/19/2021,CADEAAAZZ,0.92,254
7/19/2021,CAAHDAAZZ,2.19,340
7/19/2021,CAAHDBAZZ,5.2,431
7/19/2021,CAAHDCAZZ,2.51,759
7/19/2021,CABHCAAZZ,3.67,2682
7/19/2021,CABHCBAZZ,1.94,835
7/19/2021,CABHCCAZZ,3.2,4546
7/19/2021,CACHEAAZZ,0.8,87
7/19/2021,CACHEBAZZ,0.28,48
7/19/2021,CACHECAZZ,0.15,16
7/19/2021,CACHEDAZZ,0.46,17
7/19/2021,CAFGBAAAZ,0,0
7/19/2021,CAFGBABAZ,0,0
7/19/2021,CAFGBIAZZ,0,0
7/19/2021,CADFFAAZZ,0.44,16
7/19/2021,CABFAAAZZ,1.4,1643
7/19/2021,CABFABAZZ,2.02,1108
7/19/2021,CABFACAZZ,3.36,2964
7/19/2021,CADGBAAZZ,0.53,180
7/19/2021,CADGBBAZZ,1.43,251
7/19/2021,CADGBCAZZ,1.21,189
7/19/2021,CADGBDAZZ,2.82,604
7/19/2021,CAZCBAAZZ,1.26,967
7/19/2021,CAZCBBAZZ,0.61,1004
7/19/2021,CAZCBCAZZ,0.96,2697
7/19/2021,CACGGAAZZ,0.48,234
7/19/2021,CACGGBAZZ,1.82,427
7/19/2021,CACGGCAZZ,0.59,416
7/19/2021,CAAAZAAZZ,0.95,21
7/19/2021,CAAAZBAZZ,0.5,108
7/19/2021,CAAAZCAZZ,0.76,128
7/19/2021,CAADIAAZZ,0.62,19
7/19/2021,CAADIBAZZ,2.57,678
7/19/2021,CAADICAZZ,1.19,551
7/19/2021,CADBAAAZZ,0.89,60
7/19/2021,CADBABAZZ,0.51,79
7/19/2021,CADBACAZZ,0.57,51
7/19/2021,CADBADAZZ,0.77,246
7/19/2021,CABFIAAZZ,2.39,1615
7/19/2021,CABFIBAZZ,1.11,530
7/19/2021,CABFICAZZ,1.36,723
7/19/2021,CAAGEAAZZ,1.59,475
7/19/2021,CAAGEBAZZ,2.66,3508
7/19/2021,CAAGECAZZ,2.88,5246
7/19/2021,CACFCAAZZ,3.87,910
7/19/2021,CACFCBAZZ,0.17,31
7/19/2021,CACFCCAZZ,0.96,1397
7/19/2021,CAFDIGAZZ,0.37,23
7/19/2021,CAFDIHAZZ,0.82,15
7/19/2021,CAFDIIAZZ,0.4,30
7/19/2021,CACAHAAZZ,0.55,991
7/19/2021,CACAHBAZZ,0.59,555
7/19/2021,CACAHCAZZ,1.06,254
7/19/2021,CAHAHAAZZ,1.25,698
7/19/2021,CAHAHBAZZ,0.73,1021
7/19/2021,CAHAHCAZZ,1.74,147
7/19/2021,CAZIZAAZZ,1,206
7/19/2021,CAZIZBAZZ,1.36,554
7/19/2021,CAZIZCAZZ,0.63,931
7/19/2021,CAZBIAAZZ,1.84,630
7/19/2021,CAZBIBAZZ,2.19,2515
7/19/2021,CAZBICAZZ,0.72,221
7/19/2021,CACGFAAZZ,7.68,318
7/19/2021,CACGFBAZZ,2.61,2174
7/19/2021,CACGFCAZZ,2.29,278
7/19/2021,CACZAAAZZ,0.23,296
7/19/2021,CACZABAZZ,0.15,173
7/19/2021,CACZACAZZ,0.26,147
7/19/2021,CAZFEAAZZ,0.61,609
7/19/2021,CAZFEBAZZ,1.03,902
7/19/2021,CAZFECAZZ,1.22,865
7/19/2021,CAHEBAAZZ,0.81,809
7/19/2021,CAHEBBAZZ,0.42,1104
7/19/2021,CAHEBCAZZ,1.31,537
7/19/2021,CACGEAAZZ,1.65,1121
7/19/2021,CACGEBAZZ,0.61,165
7/19/2021,CACGECAZZ,1.64,773
7/19/2021,CAGGCBAZZ,1.78,167
7/19/2021,CAGGCCAZZ,0.28,47
7/19/2021,CACACAAZZ,2.11,1684
7/19/2021,CACACBAZZ,1.08,1191
7/19/2021,CACACCAZZ,1.05,2457
7/19/2021,CACABAAZZ,0.54,164
7/19/2021,CACABBAZZ,0.68,281
7/19/2021,CACABCAZZ,0.5,155
7/19/2021,CAHDIAAZZ,0.52,30
7/19/2021,CAHDIBAZZ,0.24,20
7/19/2021,CAHDICAZZ,0.56,582
7/19/2021,CACDBAAZZ,4.71,913
7/19/2021,CACDBBAZZ,3.68,202
7/19/2021,CACDBCAZZ,3.48,210
7/19/2021,CACDFAAZZ,0.04,22
7/19/2021,CACDAAAZZ,0.21,66
7/19/2021,CACDABAZZ,0.35,168
7/19/2021,CACDACAZZ,0.56,152
